id,cpf,status,due_date,created_at,updated_at,valor_total,data_pagamento,dias_atraso,valor_juros,valor_multa,valor_total_com_encargos,saldo_anterior,valor_iof,valor_juros_remuneratorios,valor_juros_mora,itemized_transactions,valor_pago,data_ultimo_pagamento
52aa155c-615c-49be-95df-fe17e41456e6,57673944623,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:03:00.445Z,2026-08-20T03:00:06.236Z,1426.65,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""8bf77a59-0c1c-42ed-af70-a0ac209752c0"",""date"":""2026-07-25T00:55:47.383Z"",""amount"":105.97,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""18e02fd6-7097-4bcb-a2af-5bf9782e367d"",""date"":""2026-07-23T00:55:47.377Z"",""amount"":158.96,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""ea7e2fdd-1426-46a9-82e1-7fd713143de4"",""date"":""2026-07-21T00:55:47.372Z"",""amount"":211.95,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""f4846793-4b21-441c-a31a-ff2629d3317e"",""date"":""2026-07-19T16:09:49.832Z"",""amount"":211.06,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""31d1428c-5e2f-4f81-8294-3e21fe1f2515"",""date"":""2026-07-19T16:09:49.821Z"",""amount"":422.12,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""1b1dcf90-263a-411b-a437-dda88e60d6fc"",""date"":""2026-07-17T16:09:49.828Z"",""amount"":316.59,""merchant"":""Zara"",""type"":""CREDIT""}]",0.00,
535b7d2c-a13e-4a16-a352-73a674005152,34272175349,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:54.515Z,2026-08-20T03:00:06.236Z,1299.92,,10,0.00,26.00,,0.00,5.27,20.01,1.29,"[{""id"":""ff7256a7-29cf-4615-93e9-c38f32724927"",""date"":""2026-07-24T00:55:44.846Z"",""amount"":265.1,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""6949952f-4634-4fbe-baa5-f39efee4a7fc"",""date"":""2026-07-22T16:09:48.617Z"",""amount"":234.48,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""74d4602d-f661-413e-9858-8058287e1b09"",""date"":""2026-07-22T16:09:48.612Z"",""amount"":312.64,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""f17a41c9-cdda-4d5b-9e7e-ee687a1c5eeb"",""date"":""2026-07-20T00:55:44.876Z"",""amount"":132.55,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""26158821-e294-417e-99eb-223f1539eacc"",""date"":""2026-07-20T00:55:44.856Z"",""amount"":198.83,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""dd948553-c26d-4298-9fc1-109f75000970"",""date"":""2026-07-18T16:09:48.621Z"",""amount"":156.32,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
54c632fc-9fc8-4f9d-9048-565b75a560f1,42194343806,FECHADA,2026-08-15T21:00:00.000Z,2026-08-09T01:36:38.148Z,2026-08-18T03:00:12.636Z,1252.29,,0,0.00,77.42,,3870.86,24.89,635.47,41.26,"[{""id"":""5cb57a76-3cf2-4cc3-abfa-57f1fe9dd7be"",""date"":""2026-07-24T05:13:29.878Z"",""amount"":214.72,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""850f943e-e173-414d-a57e-351ace4477d3"",""date"":""2026-07-24T00:55:44.357Z"",""amount"":270.28,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""6f080fba-2db1-407a-a7c9-48075dfdcc61"",""date"":""2026-07-23T00:55:44.367Z"",""amount"":135.13,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""f4865e71-3e42-40aa-b9ce-4118e0f4d0fa"",""date"":""2026-07-23T00:55:44.363Z"",""amount"":202.71,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""3db655fa-dc1f-4065-bb92-4b1a9b36452f"",""date"":""2026-07-19T05:13:29.883Z"",""amount"":143.15,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""ee55a82b-e1f5-43e9-9070-5eecd24a93b7"",""date"":""2026-07-17T05:13:29.867Z"",""amount"":286.3,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
551671a7-e191-48a3-9950-e98fe2e1db36,84585226834,FECHADA,2026-08-01T18:00:00.000Z,2026-08-17T00:13:12.335Z,2026-08-20T03:00:06.236Z,3870.86,,19,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""bce15741-c3ae-4314-941b-b7f3ef64595f"",""date"":""2026-07-16T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""a4e93c0d-2fc0-4bb1-a1c1-d7d97e4f4c9d"",""date"":""2026-07-22T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""90fbdf1e-3738-4833-8569-65743c598e4e"",""date"":""2026-07-19T15:00:00.000Z"",""amount"":860.19,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
55fe6bf0-43ac-48cf-a5a5-10e2337e2a2f,76726514039,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:47.656Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""085160ce-40a4-446c-860e-0019e5fabbad"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":1720.38,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""91078301-f496-4d19-9f49-0348f4f6b46c"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""feb96ff4-0939-4d3b-af3e-8e87e71a7e20"",""date"":""2026-06-26T15:00:00.000Z"",""amount"":860.19,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
56422224-0104-47bc-941c-15c840a88fa8,95654548522,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.176Z,2026-08-20T03:00:06.236Z,1204.71,,10,0.00,24.09,,0.00,4.88,18.54,1.20,"[{""id"":""28ea7309-e275-4662-8c62-e51173ddc244"",""date"":""2026-07-24T16:09:50.930Z"",""amount"":230.38,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""b7972396-fd41-4ed4-867f-b11dde68fa3e"",""date"":""2026-07-24T00:55:48.922Z"",""amount"":114.13,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""ee91d974-7359-4de3-a14b-d2c404df099c"",""date"":""2026-07-22T00:55:48.918Z"",""amount"":171.19,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""c315f639-5a69-4fae-8448-72596a8c5919"",""date"":""2026-07-22T00:55:48.913Z"",""amount"":228.25,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""1101e443-0853-481d-820e-bb5d5f0c681c"",""date"":""2026-07-18T16:09:50.933Z"",""amount"":153.59,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""6c4385ed-3205-456f-a1ad-db4c1b6de17b"",""date"":""2026-07-17T16:09:50.927Z"",""amount"":307.17,""merchant"":""Uber"",""type"":""CREDIT""}]",0.00,
57823bc6-3c4d-4ec5-80dd-6085df5677ee,77777777777,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:48.554Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""ccc89caa-cb29-4d35-8172-bcf4387f6a22"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""fa4c332a-9ef2-4b87-95a6-279c1f394aeb"",""date"":""2026-06-25T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""4e56a746-1d32-469b-b1b4-8146e722be4f"",""date"":""2026-06-27T15:00:00.000Z"",""amount"":860.19,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
597d245e-a3ca-483c-a9d8-a111319b8392,72856446096,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:47.537Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""50b20f93-08bb-4cab-8b29-1716238003dd"",""date"":""2026-06-27T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""316c2f40-f203-413b-899e-e62450af0fca"",""date"":""2026-06-27T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""1f64a21c-ad3d-4c2c-9148-3fa2fa883a26"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":860.19,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
59ae7909-4b3c-4f50-ba93-94cf3b311b38,18956389652,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:58.839Z,2026-08-20T03:00:06.236Z,1418.14,,10,0.00,28.36,,0.00,5.75,21.84,1.41,"[{""id"":""7a0912ee-d30b-4c11-ad56-acf1da10a276"",""date"":""2026-07-24T16:09:50.598Z"",""amount"":286.01,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""759de507-82d5-41fe-bbac-9a77e5dbe965"",""date"":""2026-07-24T00:55:48.449Z"",""amount"":172.13,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""c6f470a3-421f-4acc-8b37-3c1c842ebbda"",""date"":""2026-07-23T00:55:48.438Z"",""amount"":344.28,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""83864f9e-289a-4d20-aea3-a17b310621af"",""date"":""2026-07-20T16:09:50.605Z"",""amount"":143,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""16fca924-d614-460c-89ef-33e050b6cbaa"",""date"":""2026-07-20T00:55:48.442Z"",""amount"":258.21,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""f4355f08-d876-469d-9136-80ff94891312"",""date"":""2026-07-17T16:09:50.601Z"",""amount"":214.51,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""}]",0.00,
5b786915-1f4b-45f5-a772-e878856e7372,42194343806,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:44.329Z,2026-08-18T03:00:12.636Z,3870.86,,0,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""f705ece2-7177-4882-9849-b0beac92642f"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":1720.38,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""6fc3b5c5-442f-45e2-813a-a39f53505b01"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1290.29,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""b2a911b4-4d1b-4631-874d-4af4eedbd5f3"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":860.19,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
5b996357-f5ca-4215-a5a5-3c0639627657,17334727380,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:51.871Z,2026-08-20T03:00:06.236Z,1593.09,,10,0.00,31.86,,0.00,6.44,24.51,1.59,"[{""id"":""9a270d8c-bfe4-4639-8c3c-9d85700da610"",""date"":""2026-07-24T16:09:47.388Z"",""amount"":442.22,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""a887a849-eedb-4151-afe3-bcad363c70cc"",""date"":""2026-07-24T00:55:43.893Z"",""amount"":265.82,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""47f5c4b4-4f8c-4fa9-b21a-b1ab97499391"",""date"":""2026-07-22T00:55:43.899Z"",""amount"":199.37,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""3c0cbc38-fab4-48ce-852c-b34be7f3bf05"",""date"":""2026-07-21T00:55:43.903Z"",""amount"":132.91,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""22f20d20-53f2-4fc3-9c2d-c3ec8324e3ff"",""date"":""2026-07-19T16:09:47.404Z"",""amount"":331.66,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""1eb89cae-5cb4-4e7a-881d-f9d641dd161a"",""date"":""2026-07-17T16:09:47.420Z"",""amount"":221.11,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
5c10404c-df8e-42b2-a2d7-b596845d9119,11111111111,FECHADA,2026-06-15T03:00:00.000Z,2026-07-06T15:38:50.889Z,2026-07-18T20:46:02.509Z,0.00,2026-07-18T20:46:02.507Z,0,0.00,0.00,,0.00,0.00,0.00,0.00,,0.00,
5c43c456-8631-417e-a138-25ccebb2e207,81722521295,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.231Z,2026-08-20T03:00:06.236Z,1086.71,,10,0.00,21.73,,0.00,4.40,16.71,1.08,"[{""id"":""cb0c1037-1de8-4514-b170-e0553053ff23"",""date"":""2026-07-26T00:55:48.988Z"",""amount"":126.31,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""f5fde6ff-bd36-4d09-876c-d434a4c820b2"",""date"":""2026-07-25T00:55:48.981Z"",""amount"":252.61,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""2209986a-86c0-44d3-a6ec-a14cd9381e72"",""date"":""2026-07-24T16:09:50.990Z"",""amount"":172.78,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""cf4cc92a-5c3e-4c3e-8451-c8918279d7d1"",""date"":""2026-07-23T00:55:48.984Z"",""amount"":189.46,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""459e1b5c-1481-4b4b-92a8-f883dfd6e3a7"",""date"":""2026-07-20T16:09:50.994Z"",""amount"":115.18,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""501ed480-a5a1-4356-90a5-04dafa5ade23"",""date"":""2026-07-19T16:09:50.986Z"",""amount"":230.37,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
5c653e7c-e0f6-499c-a6e5-8d6c9c1cd38d,89331225245,FECHADA,2026-08-25T21:00:00.000Z,2026-08-19T00:27:21.188Z,2026-08-19T00:27:21.188Z,562.03,,0,0.00,0.00,,0.00,0.00,0.00,0.00,"[{""id"":""6777f497-372e-4b00-96ce-aea4487c82e4"",""date"":""2026-07-31T05:38:42.868Z"",""amount"":124.9,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""c7694424-1c9a-44fe-95ad-33044390d5b5"",""date"":""2026-07-29T05:38:42.865Z"",""amount"":187.34,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""dbdccc63-4452-4204-ba5d-e3e54a50981b"",""date"":""2026-07-25T05:38:42.859Z"",""amount"":249.79,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
6299e660-e1a7-46fd-bbcc-22bd192a1d74,37810513150,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:52.765Z,2026-08-15T03:07:38.063Z,1356.53,,0,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""d72cc780-11ae-41ad-84c3-8f83bd39fcfd"",""date"":""2026-07-26T00:55:44.286Z"",""amount"":150.89,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""89ba21d2-a513-4f7e-a252-c091a8eed481"",""date"":""2026-07-25T00:55:44.276Z"",""amount"":301.79,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""7c5ad0c3-4b73-4a66-9f89-9334099593c6"",""date"":""2026-07-22T16:09:47.882Z"",""amount"":225.84,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""0068c923-b57b-423a-aa9a-841a3d2b198b"",""date"":""2026-07-21T00:55:44.282Z"",""amount"":226.34,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""5fe10efd-ed9e-41ba-9550-7e15e412c16c"",""date"":""2026-07-19T16:09:47.875Z"",""amount"":301.12,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""2fd4742c-6a7a-4007-951c-b79b3f186535"",""date"":""2026-07-17T16:09:47.887Z"",""amount"":150.55,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
634ae932-e63d-4a26-87bf-333092594f98,76782744325,FECHADA,2026-08-25T21:00:00.000Z,2026-08-19T00:27:21.323Z,2026-08-19T00:27:21.323Z,672.14,,0,0.00,77.42,,3870.86,28.08,337.62,21.93,"[{""id"":""c254f9c3-811b-480e-8643-83624fad1749"",""date"":""2026-07-30T05:39:20.195Z"",""amount"":298.73,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""1c37ae78-fbeb-413a-b82b-5818fb0cee63"",""date"":""2026-07-28T05:39:20.200Z"",""amount"":149.36,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""21b115e6-3113-49c3-aa5b-52002cdb7f58"",""date"":""2026-07-28T05:39:20.197Z"",""amount"":224.05,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
65987519-dc86-4fbc-8920-f9988803b53c,24662236606,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:52.671Z,2026-08-20T03:00:06.236Z,1420.72,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""7bb59e1d-0b95-41e4-9192-f1a2d77fc8df"",""date"":""2026-07-26T00:55:43.981Z"",""amount"":107.09,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""4dba3643-9f82-48c0-be89-ec24551071b3"",""date"":""2026-07-26T00:55:43.972Z"",""amount"":214.19,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""c79ae691-c00d-4732-bb2b-a03ba46a48d3"",""date"":""2026-07-25T00:55:43.976Z"",""amount"":160.64,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""6aff53f4-a279-48a1-bd7b-d80b3c66aea1"",""date"":""2026-07-19T16:09:47.565Z"",""amount"":208.63,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""70e4cef2-e123-41a0-b607-5514bb802880"",""date"":""2026-07-19T16:09:47.555Z"",""amount"":417.24,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""b2650a30-025c-4963-84a0-474b9e5639fb"",""date"":""2026-07-18T16:09:47.561Z"",""amount"":312.93,""merchant"":""Zara"",""type"":""CREDIT""}]",0.00,
66897af5-3001-45da-bd26-99dde5b561b1,68737946439,FECHADA,2026-08-25T21:00:00.000Z,2026-08-19T00:27:21.125Z,2026-08-19T00:27:21.125Z,354.96,,0,0.00,77.42,,3870.86,25.55,357.48,23.22,"[{""id"":""cab78fd6-5e38-4a14-bab1-57449938916a"",""date"":""2026-07-31T04:28:08.911Z"",""amount"":118.32,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""a23c759c-e449-4b52-81cb-4c7dc03fbac4"",""date"":""2026-07-27T04:28:08.916Z"",""amount"":78.88,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""f7dd339d-1ad5-4b87-b8e9-807e2f883e8b"",""date"":""2026-07-27T04:28:08.907Z"",""amount"":157.76,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
69650b4f-4b7d-4532-a777-44917e781667,33333333333,FECHADA,2026-08-05T07:58:07.514Z,2026-08-20T01:58:12.945Z,2026-08-20T01:58:12.945Z,0.00,,0,0.00,347.42,,490.05,25.52,178.74,79.04,[],0.00,
6bdf3e1b-63df-4f0f-8c06-8183a50adfe9,18642038977,FECHADA,2026-08-01T18:00:00.000Z,2026-08-17T00:32:41.313Z,2026-08-20T03:00:06.236Z,3870.86,,19,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""5b307c93-2589-4502-b6a1-fc540c3841db"",""date"":""2026-07-23T15:00:00.000Z"",""amount"":1720.38,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""8abedc2c-7bdc-4481-9fe9-41e3c804e252"",""date"":""2026-07-16T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""a612aae2-d085-4e91-8e86-6f9e37706a2c"",""date"":""2026-07-20T15:00:00.000Z"",""amount"":860.19,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
6bf984f4-d618-43ba-a478-e7eadeaab161,42681570697,FECHADA,2026-07-12T18:00:00.000Z,2026-07-27T06:39:40.964Z,2026-08-20T03:00:06.236Z,3870.86,,39,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""c9a725f0-4c66-408c-b571-6382802157af"",""date"":""2026-07-01T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""ac0d5e6f-8ad0-4454-842d-6a5e64fbe16a"",""date"":""2026-07-01T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""4d48d621-0c2b-4b9b-ab0e-4134e40e180e"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":860.19,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
6ef96673-76d1-44af-be2d-17ef6211b90d,28818393472,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.513Z,2026-08-20T03:00:06.236Z,1099.77,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""7366d9b2-8f94-4eda-8eb5-fc962ba1baec"",""date"":""2026-07-24T16:09:50.957Z"",""amount"":302.97,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""d48a8be8-36be-4e3b-8fda-6242663c54a0"",""date"":""2026-07-23T00:55:48.969Z"",""amount"":139.36,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""63c6d968-fdb8-4adc-904f-fb6258f3674a"",""date"":""2026-07-23T00:55:48.966Z"",""amount"":185.81,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""54acb803-cba8-4604-b481-326dd784c588"",""date"":""2026-07-22T00:55:48.972Z"",""amount"":92.91,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""f56dbe2b-7c80-4a0a-a04f-3da0a5984e89"",""date"":""2026-07-21T16:09:50.961Z"",""amount"":227.23,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""b6ee975d-a8e0-48cd-92ae-a9d17e28f463"",""date"":""2026-07-19T16:09:50.964Z"",""amount"":151.49,""merchant"":""Uber"",""type"":""CREDIT""}]",0.00,
7126675c-877f-4eab-aede-91080049bb99,68141495240,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:48.733Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""1ec23e34-4ad0-4111-8d9c-b3623f3b25a3"",""date"":""2026-06-30T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""c78470fa-925c-44e1-86d4-2eac6311035d"",""date"":""2026-06-25T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""880ac029-b377-4b23-908b-2a0944264e37"",""date"":""2026-06-24T15:00:00.000Z"",""amount"":860.19,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
71bad456-3abf-429b-92f1-8b1822833912,20250513611,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:46.427Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""0c77de24-b685-4138-8169-451794ab105c"",""date"":""2026-06-30T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""a149d58b-28e1-45fe-a7de-89efc1f724f7"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""267084b5-8f65-47aa-8be0-f4537666d7de"",""date"":""2026-06-29T15:00:00.000Z"",""amount"":860.19,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
743c5004-e4f4-466a-acda-06288f6f2473,92454501635,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:03:00.731Z,2026-08-20T03:00:06.236Z,1005.88,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""77c08e65-212d-41e9-b17c-b7f648581af2"",""date"":""2026-07-25T00:55:49.206Z"",""amount"":206.67,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""a674d72f-30b9-4a5a-928b-0f9c166bb0e5"",""date"":""2026-07-24T00:55:49.216Z"",""amount"":103.34,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""81fb774c-50d3-44ab-9068-7222f1e10a77"",""date"":""2026-07-23T16:09:51.202Z"",""amount"":120.19,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""9634188b-fbce-44b9-ae5c-69fa373b1630"",""date"":""2026-07-23T16:09:51.199Z"",""amount"":180.29,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""809c78d5-b2f7-4cb4-8f15-882da2eafce1"",""date"":""2026-07-22T16:09:51.196Z"",""amount"":240.39,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""b3d62152-047b-4f9b-970e-d6cc131f00bf"",""date"":""2026-07-21T00:55:49.210Z"",""amount"":155,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
755352d3-5b17-4746-828f-41b3103e1c44,93852856961,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:52.828Z,2026-08-20T03:00:06.236Z,1483.17,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""82c6d91e-ccb0-4715-81de-130f9a650ba2"",""date"":""2026-07-26T00:55:43.875Z"",""amount"":275.52,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""6e556a3f-0ff0-47df-a463-ed0ed00c25a4"",""date"":""2026-07-23T16:09:47.290Z"",""amount"":287.75,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""08459b30-5e17-41e6-9072-07beb1116aa3"",""date"":""2026-07-22T00:55:43.885Z"",""amount"":137.75,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""15b157dd-4fa3-4d90-a68b-850dde58f8a7"",""date"":""2026-07-21T00:55:43.880Z"",""amount"":206.64,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""1cf65b0a-eca6-45c5-8c45-cba3b1e14713"",""date"":""2026-07-19T16:09:47.301Z"",""amount"":191.84,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""4e2c14e2-187f-4414-978b-5cc2ce6fcb64"",""date"":""2026-07-18T16:09:47.284Z"",""amount"":383.67,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
76631b29-d2af-495f-88b1-6cddcca8b721,77529588591,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:47.746Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""bfa0b195-f127-4abd-9a57-c19159e9d3cd"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""8f79efc0-bb1c-4d84-8267-b01afbe145c3"",""date"":""2026-06-30T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""b425bfd1-d286-43f1-a8f4-171b8808095f"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":860.19,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
