id,cpf,type,amount,description,from_user,to_user,to_key,date,status,reversal_of,subscription_id,invoice_id
504b1dae-9095-4945-983b-41710e600a93,81698023189,SHOP_CREDIT,-355.74,Uber,,,,2026-07-20T00:55:43.604Z,,,,
50a7dfc4-f54b-4f9f-a510-081358fddf10,11879646706,SHOP_CREDIT,-316.87,iFood,,,,2026-07-24T00:55:43.733Z,,,,
50b20f93-08bb-4cab-8b29-1716238003dd,72856446096,SHOP_CREDIT,-1720.38,Amazon BR,,,,2026-06-27T18:00:00.000Z,,,,
50d0d12e-2162-42d5-ac28-463a6a811502,77148062578,SHOP_CREDIT,-110.23,Magazine Luiza,,,,2026-07-28T05:38:53.811Z,,,,
50fd4314-13e5-44d4-bb1e-ea0b5b8348ed,12310012300,SHOP_CREDIT,-42.00,Teste 12x juros validado,,,,2026-08-08T01:47:24.220Z,,,,
510f1dc5-1748-46b8-a93f-d58ec03004a6,20092389589,SHOP_CREDIT,-70.88,iFood,,,,2026-08-08T02:40:40.569Z,,,,
5112e2aa-bb9e-4fa6-b0cf-84c5da91ccb7,07154153601,SHOP_CREDIT,-307.84,Uber,,,,2026-08-12T03:45:26.555Z,,,,
51b07d10-191f-4f61-916e-d8a6e898e825,68737946439,SHOP_CREDIT,-860.19,Posto Shell,,,,2026-07-03T18:00:00.000Z,,,,
51e48b67-6033-41a8-96d2-e3467e444fb9,27234768980,SHOP_CREDIT,-103.29,Farmacia Pague Menos,,,,2026-07-18T16:09:48.174Z,,,,
51e7c63d-07cd-4f19-9eb1-52cff7c47077,12310012300,SHOP_DEBIT,-10.00,Teste compra debito correcao 5 itens,,,,2026-08-08T00:43:22.858Z,,,,
522d4a36-bb77-4f98-b471-fe6038ece1cb,45447544025,SHOP_CREDIT,-158.50,Zara,,,,2026-08-12T03:11:03.064Z,,,,
5231b34f-ca1c-4ef4-a531-1225f0f51e6d,71078566429,SHOP_CREDIT,-331.65,iFood,,,,2026-07-22T00:55:45.765Z,,,,
527547c9-fad2-4e2c-9f21-5901e60874d1,11111111111,POINTS_EARNED,7.00,Pontos ganhos no shop,,,,2026-07-05T02:26:51.295Z,,,,
529dc918-1837-4d8c-882b-ce1c223881a1,12310012300,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-11T03:44:51.805Z,,,,
52aba14e-6872-420e-80b3-ea36104b201a,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-07-30T06:00:03.001Z,,,,
52b6f99d-b621-4672-adf3-8dcc558f1482,65184684166,SHOP_CREDIT,-114.29,Mercado Livre,,,,2026-07-24T00:55:47.202Z,,,,
52c38194-870e-42fc-aa4b-6406c68dee34,64332859618,SHOP_CREDIT,-426.23,iFood,,,,2026-07-21T00:55:44.375Z,,,,
52de2695-7d23-4506-8d4b-4300bb3dece3,11111111111,SHOP_CREDIT,-88.80,[SMOKE] Assinatura,,,,2026-07-19T20:26:21.958Z,cancelled,,78eccc10-f001-49e8-965e-a65f0665f158,
532e2130-99de-4d25-bf5e-f7c338a22a0c,99999999999,PIX_SENT,-2500.00,Carga para quitacao fatura,,99839938466,99839938466,2026-07-27T16:13:47.151Z,,,,
534313c6-8dc4-4a46-b5df-1e57a2cc94b8,01086796160,SHOP_CREDIT,-247.01,iFood,,,,2026-08-15T03:11:45.781Z,,,,
535d6029-d5a1-44a9-9d6b-059120dd866c,24930613945,SHOP_CREDIT,-102.75,Magazine Luiza,,,,2026-07-20T16:09:49.911Z,,,,
53ff956e-a0d0-4d61-bd8b-f718cf4049b1,20092389589,SHOP_CREDIT,-860.19,Netflix,,,,2026-07-20T18:00:00.000Z,,,,
5457d0f8-759a-4b08-bd76-412848ef02ee,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-07-25T06:00:00.198Z,,,,
54685ff2-fe9c-432e-8536-94382836c88e,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-08-01T06:00:01.689Z,,,,
54acb803-cba8-4604-b481-326dd784c588,28818393472,SHOP_CREDIT,-92.91,Spotify,,,,2026-07-22T00:55:48.972Z,,,,
54ae18bb-214a-4d82-8890-2e753ac8f726,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-08-05T06:00:01.620Z,,,,
54f91863-685e-49bf-9c2f-27c22c673d3d,74929424194,SHOP_CREDIT,-860.19,Uber,,,,2026-07-08T18:00:00.000Z,,,,
553f60ca-e9ad-4989-a761-a3121271880a,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-19T06:00:11.901Z,,,,
55561493-3b18-489f-b7d4-f0126c68f231,82499572612,SHOP_CREDIT,-180.52,Netflix,,,,2026-07-23T16:09:50.437Z,,,,
557a7242-799e-47e7-b8ed-04531764e961,20250513611,SHOP_CREDIT,-167.98,Magazine Luiza,,,,2026-07-26T00:55:46.475Z,,,,
5587aa76-dfb0-4b01-85b9-ed27e4d5f23e,12310012300,SHOP_CREDIT,-10.50,teste com juros,,,,2026-08-08T00:14:15.639Z,,,,
559572d8-cbc6-4abe-aee6-7bd538945a37,16266323249,SHOP_CREDIT,-111.32,Uber,,,,2026-07-24T00:55:44.089Z,,,,
56595187-2ea8-4eed-a931-ea2be7ee0fd6,77355277308,SHOP_CREDIT,-195.84,Netflix,,,,2026-07-24T16:09:48.251Z,,,,
56809548-a2ed-4258-aeb6-6d74e90941e3,77355277308,SHOP_CREDIT,-164.24,Farmacia Pague Menos,,,,2026-07-20T00:55:44.452Z,,,,
56b59fb2-208b-44be-9f7f-bc18f02d2081,96873928860,SHOP_CREDIT,-315.30,Netflix,,,,2026-08-02T01:39:36.135Z,,,,
574a2574-a3f0-49ed-860a-fecd87d04bc9,89287038082,SHOP_CREDIT,-158.43,Farmacia Pague Menos,,,,2026-08-15T03:45:17.407Z,,,,
577dbb8a-d988-42bd-8f4a-9177c04c2f3d,11111111111,POINTS_EARNED,3.00,Pontos ganhos no shop,,,,2026-07-16T04:04:14.487Z,,,,
57ad6062-a2b6-4a18-9e5f-c887cb388670,38160081359,SHOP_CREDIT,-318.27,Posto Shell,,,,2026-07-26T02:50:09.531Z,,,,
57d30ad2-5ef1-4458-ba2f-d4dae5cb3aab,88339779788,SHOP_CREDIT,-238.89,Amazon BR,,,,2026-07-22T16:09:48.833Z,,,,
5827e402-9cdf-4bbd-b8ee-bb8dc70a0ca7,12345678901,SHOP_CREDIT,-1500.00,Bike Winnek Pro,,,,2026-07-22T02:13:13.843Z,,,,
58314cb4-dde4-406c-a5aa-8bb02f647d40,16266323249,SHOP_CREDIT,-1290.29,Farmacia Pague Menos,,,,2026-06-28T18:00:00.000Z,,,,
58c55f26-353e-490f-a62e-c800eb045336,51742065392,SHOP_CREDIT,-273.08,Uber,,,,2026-07-31T04:28:26.106Z,,,,
599b3c61-e85f-454e-9dcb-fe27bef2eee4,61369613180,SHOP_CREDIT,-401.08,Mercado Livre,,,,2026-07-24T16:09:48.296Z,,,,
59b83cc0-d342-4593-979f-304733846822,12310012300,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-16T17:20:48.580Z,,,,
59e33e16-8290-4ab1-b93e-2c5931522fad,73129536620,SHOP_CREDIT,-187.68,Magazine Luiza,,,,2026-07-21T05:12:41.368Z,,,,
59f9279a-6a4b-4aaa-ac2c-ad293b308ff7,36072364535,SHOP_CREDIT,-860.19,Farmacia Pague Menos,,,,2026-07-09T18:00:00.000Z,,,,
5a3e6aeb-fa8f-4ad8-9119-5da18be56235,77777777777,SHOP_CREDIT,-168.00,Uber,,,,2026-07-25T00:55:48.587Z,,,,
5a9e8251-2501-449b-a1d5-689c530ce948,27888186700,SHOP_CREDIT,-1720.38,Netflix,,,,2026-07-02T18:00:00.000Z,,,,
5b307c93-2589-4502-b6a1-fc540c3841db,18642038977,SHOP_CREDIT,-1720.38,iFood,,,,2026-07-23T18:00:00.000Z,,,,
5c0e7ed9-bb69-432b-96d4-372a47108ada,42111679011,SHOP_CREDIT,-169.92,Magazine Luiza,,,,2026-07-26T00:55:48.426Z,,,,
5c1f9ae0-d085-4bcb-ae1f-677d1ab85c7e,77551164685,SHOP_CREDIT,-326.84,Spotify,,,,2026-07-21T16:09:48.344Z,,,,
5c2b9337-56e2-45c1-8c7c-1006ebaf8a3b,46945365409,SHOP_CREDIT,-173.17,Posto Shell,,,,2026-07-27T02:48:47.375Z,,,,
5c32dbc5-8dad-4f80-81a9-ef8bd6434ef7,28832869497,SHOP_CREDIT,-860.19,Zara,,,,2026-07-02T18:00:00.000Z,,,,
5c991a78-f6c1-44a3-9775-9711e8eb7de3,80417045181,SHOP_CREDIT,-205.07,iFood,,,,2026-07-20T00:55:48.152Z,,,,
5cb57a76-3cf2-4cc3-abfa-57f1fe9dd7be,42194343806,SHOP_CREDIT,-214.72,iFood,,,,2026-07-24T05:13:29.878Z,,,,
5d072ae1-305a-461d-8989-ff4342ff3120,24930613945,SHOP_CREDIT,-1290.29,Amazon BR,,,,2026-06-30T18:00:00.000Z,,,,
5d09665d-6b21-4e99-b39f-5c83dba6596e,96873928860,SHOP_CREDIT,-157.65,Farmacia Pague Menos,,,,2026-08-02T01:39:36.144Z,,,,
5d43a5f5-0bbd-416e-94c9-5b8181f4fe82,98215828507,SHOP_CREDIT,-3600.00,teste,,,,2026-08-17T13:03:51.351Z,,,,
5d4a267e-a3ec-4e7e-9f3f-257319adc31d,33333333333,PIX_SENT,-10.00,teste,,11111111111,11111111111,2026-07-18T04:05:50.533Z,,,,
5d4d3c19-ae20-47ca-a250-1b46c9903d81,61369613180,SHOP_CREDIT,-165.54,Amazon BR,,,,2026-07-22T00:55:44.473Z,,,,
5d97b335-d695-4931-836a-04c9034079b3,60107482754,SHOP_CREDIT,-278.56,Uber,,,,2026-07-18T16:09:48.078Z,,,,
5dc180a9-c288-42a6-90dc-37256657d1a7,65184684166,DEPOSIT,10000.00,Deposito administrativo,,,,2026-08-18T01:31:08.213Z,,,,
5e8d388f-06c3-4b57-90fa-1054da33d188,12345678901,SUBSCRIPTION,-79.90,HTV 7,,,,2026-07-24T06:00:00.948Z,,,,
5ea39078-3d61-49b7-9490-7983385c744c,41750109719,SHOP_CREDIT,-1720.38,Uber,,,,2026-07-24T18:00:00.000Z,,,,
5ef4583d-8886-4bd7-b1e9-3b4965d3950c,98765432100,SHOP_CREDIT,-273.12,iFood,,,,2026-07-18T16:09:50.228Z,,,,
5f094938-cfea-4c2a-ac5b-a3f5f7e173a0,72856446096,SHOP_CREDIT,-422.26,Spotify,,,,2026-07-19T16:09:49.945Z,,,,
5fe10efd-ed9e-41ba-9550-7e15e412c16c,37810513150,SHOP_CREDIT,-301.12,Magazine Luiza,,,,2026-07-19T16:09:47.875Z,,,,
60885e9d-6309-47e7-82d7-384a3d0bcb23,38160081359,SHOP_CREDIT,-238.70,Posto Shell,,,,2026-07-29T02:50:09.535Z,,,,
610e1006-3f8e-49dc-b9b2-7e4014acefb8,64332859618,SHOP_CREDIT,-259.40,iFood,,,,2026-07-18T16:09:48.016Z,,,,
61f2845c-94de-4fd5-ab1e-f7b874c08356,44444444444,SHOP_CREDIT,-223.40,Magazine Luiza,,,,2026-07-23T00:55:48.013Z,,,,
62884c18-37b4-4c61-bce6-952e04d28f5f,73129536620,SHOP_CREDIT,-93.85,Farmacia Pague Menos,,,,2026-07-20T05:12:41.386Z,,,,
62c41a87-6e34-41a0-b148-642c50388341,08025476561,SHOP_CREDIT,-860.19,Spotify,,,,2026-07-14T18:00:00.000Z,,,,
631a88ba-a4cd-4198-acd9-c68e15a199b1,86236132526,SHOP_CREDIT,-282.80,Mercado Livre,,,,2026-07-24T00:55:48.360Z,,,,
636cfda8-d16e-41b4-a921-0dad8ca42e36,76671725950,SHOP_CREDIT,-172.27,Zara,,,,2026-07-26T00:55:44.142Z,,,,
63c6d968-fdb8-4adc-904f-fb6258f3674a,28818393472,SHOP_CREDIT,-185.81,Magazine Luiza,,,,2026-07-23T00:55:48.966Z,,,,
64a27a2e-d056-4811-bd06-c6f724fad270,72856446096,SHOP_CREDIT,-316.69,Magazine Luiza,,,,2026-07-20T16:09:49.949Z,,,,
650934a4-93ed-4845-8171-7f9b529d9ed6,16266323249,DEPOSIT,6000.00,Deposito administrativo,,,,2026-08-08T17:30:30.092Z,,,,
650d84fb-1591-48a8-ba83-bfc5325fbebd,28832869497,SHOP_CREDIT,-283.23,Farmacia Pague Menos,,,,2026-07-24T16:09:50.391Z,,,,
65138a00-bd29-491c-b7ae-9246fd2c29ab,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-08-07T06:00:01.393Z,,,,
653e9ee2-88e3-4a38-9183-4550791c93a2,12345678901,SUBSCRIPTION,-14.90,amazon,,,,2026-08-01T06:00:01.689Z,,,,
658e3b2b-371e-4f5c-b74d-e9d7fca0c35e,24719788947,SHOP_CREDIT,-388.79,iFood,,,,2026-07-24T16:09:51.107Z,,,,
65d4ca1d-f590-49c8-bed5-92d1f5df7d81,77529588591,SHOP_CREDIT,-84.83,Magazine Luiza,,,,2026-07-25T00:55:47.793Z,,,,
65e04c46-304c-4e6f-a5ed-dddc7fb3cd61,65184684166,INVOICE_PAYMENT,-1538.40,Pagamento minimo de fatura,,,,2026-08-18T01:31:46.988Z,,,,51c3bff0-2781-41f7-88b8-f82b583489c4
65f39255-5b33-4680-956a-d9679b733901,38882777448,SHOP_CREDIT,-205.72,Netflix,,,,2026-07-22T16:09:50.769Z,,,,
66a61dfd-73f0-46d0-b877-a37e8d28186c,48431018434,SHOP_CREDIT,-239.16,Uber,,,,2026-07-23T00:55:43.752Z,,,,
66bbf014-8587-4f56-af53-fbede0845794,38882777448,SHOP_CREDIT,-308.58,Amazon BR,,,,2026-07-23T16:09:50.765Z,,,,
66cb31f9-4f06-4fba-8399-386f13ca03d4,24930613945,SHOP_CREDIT,-1720.38,Uber,,,,2026-06-24T18:00:00.000Z,,,,
66dfee04-6edc-4533-9b35-da924941f78b,84585226834,SHOP_CREDIT,-239.66,Posto Shell,,,,2026-08-14T03:13:12.448Z,,,,
66f69e29-bfb7-49a5-b87d-0d05739e2972,11111111111,ESTORNO_FATURA,10.64,Estorno: [SIM] Volt Market,,,,2026-07-19T18:43:57.692Z,confirmed,4ac53e16-029e-4ced-aa4d-b4bd9373a48c,,
67185014-dcf0-4b07-a164-7c7db0148bf1,26775244657,SHOP_CREDIT,-1720.38,Spotify,,,,2026-07-01T18:00:00.000Z,,,,
674d47fa-6f72-487a-971a-99b227d548f4,12424713839,SHOP_CREDIT,-100.37,Zara,,,,2026-07-19T00:55:44.833Z,,,,
6777f497-372e-4b00-96ce-aea4487c82e4,89331225245,SHOP_CREDIT,-124.90,Mercado Livre,,,,2026-07-31T05:38:42.868Z,,,,
67b3f246-5171-4770-b92a-61fb2176218d,12424713839,SHOP_CREDIT,-176.89,iFood,,,,2026-07-19T16:09:48.577Z,,,,
67e1d8c3-0486-48a0-a065-200973733419,92454501635,SHOP_CREDIT,-860.19,Mercado Livre,,,,2026-06-29T18:00:00.000Z,,,,
6810d0ee-7091-4514-8094-69ec1a30df6a,88339779788,SHOP_CREDIT,-119.45,Netflix,,,,2026-07-22T16:09:48.852Z,,,,
68569398-d67f-42d4-a0ab-05c7e1235e17,42975897884,SHOP_CREDIT,-312.80,iFood,,,,2026-07-21T16:09:49.694Z,,,,
68725882-ab87-4ad2-bbb4-793f74c6a8df,99999999999,SHOP_CREDIT,-275.36,iFood,,,,2026-07-18T16:09:50.727Z,,,,
68d58c30-d77c-4f1b-b9ca-09acf7f3f492,15351515369,SHOP_CREDIT,-305.22,Netflix,,,,2026-07-24T04:28:15.001Z,,,,
690ec65f-a2a5-412c-ac74-4e2cedfd7ea0,02915062919,SHOP_CREDIT,-347.85,Amazon BR,,,,2026-07-29T02:49:02.116Z,,,,
6949952f-4634-4fbe-baa5-f39efee4a7fc,34272175349,SHOP_CREDIT,-234.48,iFood,,,,2026-07-22T16:09:48.617Z,,,,
69787e73-5f01-4286-889c-a8b91a5ff609,64332859618,SHOP_CREDIT,-172.93,Posto Shell,,,,2026-07-20T16:09:48.026Z,,,,
6a2bd79f-80e6-46c2-8beb-a790ab4cfa21,34715548313,SHOP_CREDIT,-272.07,Uber,,,,2026-07-22T16:09:48.486Z,,,,
6a329153-7f53-4467-abda-b7d8cb72cdb8,27888186700,SHOP_CREDIT,-409.99,Netflix,,,,2026-07-17T16:09:50.797Z,,,,
6a83cfb9-0e83-4a4d-8335-fdda7dbcb738,12310012300,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-08T04:54:32.158Z,,,,
6a9e4029-a635-46e0-9cc7-1523c8d49533,84979979998,SHOP_CREDIT,-1290.29,iFood,,,,2026-07-16T18:00:00.000Z,,,,
6af50958-f25a-4830-bae6-c46954daced3,75775457404,SHOP_CREDIT,-1720.38,Posto Shell,,,,2026-06-27T18:00:00.000Z,,,,
6aff53f4-a279-48a1-bd7b-d80b3c66aea1,24662236606,SHOP_CREDIT,-208.63,Magazine Luiza,,,,2026-07-19T16:09:47.565Z,,,,
6bc8db93-b4d7-49ce-91f6-17b28651adb2,92957697327,SHOP_CREDIT,-253.64,iFood,,,,2026-08-11T03:10:17.885Z,,,,
6c23ed26-6cfa-4ef4-8975-d83a4f4e890e,29910306743,SHOP_CREDIT,-160.84,Uber,,,,2026-07-31T21:15:42.738Z,,,,
6c4385ed-3205-456f-a1ad-db4c1b6de17b,95654548522,SHOP_CREDIT,-307.17,Uber,,,,2026-07-17T16:09:50.927Z,,,,
6c7ef982-46c0-468d-92c0-410182c858ba,12345678909,SHOP_CREDIT,-356.72,Uber,,,,2026-07-26T00:55:45.642Z,,,,
6c7f2c32-f7e1-4534-97ae-554bd709eeff,26700822386,SHOP_CREDIT,-1720.38,Posto Shell,,,,2026-07-13T18:00:00.000Z,,,,
6c97b1f3-35b4-4710-a9eb-d39121abf91c,80535757654,SHOP_CREDIT,-860.19,Magazine Luiza,,,,2026-07-01T18:00:00.000Z,,,,
6d1e09cc-b9e9-492f-94a7-e915f59e4d69,34715548313,SHOP_CREDIT,-308.83,Farmacia Pague Menos,,,,2026-07-22T00:55:44.699Z,,,,
6d84663b-ba81-4adb-bd92-2ba62ce7387c,11111111111,INVOICE_INSTALLMENT,-15.00,Jetset Carry-On Luggage (1/12),,,,2026-09-08T23:59:59.999Z,,,,
6dd99011-86aa-4985-81fe-64a19e9548d3,12310012300,SUBSCRIPTION,-29.90,Assinatura Netflix Mensal,,,,2026-08-10T06:00:00.426Z,,,,
6dfa9256-fe7f-4846-bd43-9a4f968f4f5e,28832869497,SHOP_CREDIT,-1720.38,iFood,,,,2026-06-29T18:00:00.000Z,,,,
6e206176-98bf-4636-96b4-b01a5ae77f74,38160081359,INVOICE_PAYMENT,-4427.83,Pagamento fatura,,,,2026-08-14T23:36:20.000Z,,,,a5a04fd5-775f-4771-80de-ead595cc284e
6e3f1fb2-48e0-4f9d-b9ff-820cb3bd90eb,85246671844,SHOP_CREDIT,-84.95,Netflix,,,,2026-07-22T00:55:49.038Z,,,,
6e523b57-2654-4b46-86e7-e6ba118d83bb,07154153601,SHOP_CREDIT,-153.91,Farmacia Pague Menos,,,,2026-08-11T03:45:26.562Z,,,,
6e556a3f-0ff0-47df-a463-ed0ed00c25a4,93852856961,SHOP_CREDIT,-287.75,Mercado Livre,,,,2026-07-23T16:09:47.290Z,,,,
6eafe617-3621-4b59-9bdc-e67a7a2178f9,38882777448,SHOP_CREDIT,-157.39,Mercado Livre,,,,2026-07-19T00:55:48.135Z,,,,
6f080fba-2db1-407a-a7c9-48075dfdcc61,42194343806,SHOP_CREDIT,-135.13,Amazon BR,,,,2026-07-23T00:55:44.367Z,,,,
6f416463-d554-4cac-b644-5e3611e75e5f,92957697327,SHOP_CREDIT,-169.10,Posto Shell,,,,2026-08-14T03:10:17.891Z,,,,
6f823e97-828e-451f-b0f8-1808cdab979d,78475680046,SHOP_CREDIT,-121.87,Magazine Luiza,,,,2026-07-21T00:55:48.710Z,,,,
6fc3b5c5-442f-45e2-813a-a39f53505b01,42194343806,SHOP_CREDIT,-1290.29,iFood,,,,2026-06-28T18:00:00.000Z,,,,
6fe1bcdd-9db6-4fac-82c4-8b0a8ae92b60,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-12T06:00:03.965Z,,,,
7047143e-1246-4d45-a201-c02420b346ad,33522298364,SHOP_CREDIT,-254.70,Spotify,,,,2026-07-19T16:09:49.744Z,,,,
7085dd04-df9a-4ea2-804b-f600dd371a9c,07817267197,SHOP_CREDIT,-134.32,Posto Shell,,,,2026-07-20T00:55:46.558Z,,,,
70e4cef2-e123-41a0-b607-5514bb802880,24662236606,SHOP_CREDIT,-417.24,Spotify,,,,2026-07-19T16:09:47.555Z,,,,
7109b006-0f0a-48f6-97a1-dc716738c1c0,45116448614,SHOP_CREDIT,-406.84,Netflix,,,,2026-07-26T00:55:43.910Z,,,,
716a7aec-b859-4bfd-bdc9-ae6ce7be9e46,95167270006,SHOP_CREDIT,-94.83,iFood,,,,2026-07-27T05:39:32.877Z,,,,
719b0f11-f888-4ad4-a336-6b13ac28560e,73012176728,SHOP_CREDIT,-316.35,Mercado Livre,,,,2026-07-19T00:55:47.600Z,,,,
71df4229-6874-4f38-86fb-7cb2fa363548,41689983639,SHOP_CREDIT,-395.34,Spotify,,,,2026-07-22T00:55:43.789Z,,,,
722696fd-4568-42dd-9ea7-5545479f5684,27646660477,SHOP_CREDIT,-168.99,Amazon BR,,,,2026-07-17T16:09:49.071Z,,,,
72674329-a994-4da7-8bf2-b1b2e71dae21,85246671844,SHOP_CREDIT,-1290.29,Uber,,,,2026-06-28T18:00:00.000Z,,,,
72decd8b-01b3-4f4f-996b-58f035f4f412,24719788947,SHOP_CREDIT,-291.59,Magazine Luiza,,,,2026-07-17T16:09:51.110Z,,,,
73015450-6481-4269-b836-fb4e0f49eb66,43204282856,SHOP_CREDIT,-209.14,Uber,,,,2026-07-19T00:55:48.535Z,,,,
7366d9b2-8f94-4eda-8eb5-fc962ba1baec,28818393472,SHOP_CREDIT,-302.97,Farmacia Pague Menos,,,,2026-07-24T16:09:50.957Z,,,,
740eda78-36dd-4dfa-a08c-0e272ca4270a,16266323249,SHOP_CREDIT,-1720.38,Amazon BR,,,,2026-06-27T18:00:00.000Z,,,,
743c31e3-b503-4af9-89a9-4dfe7687307d,12310012300,SHOP_DEBIT,-10.00,Teste compra debito Buffy,,,,2026-08-08T00:39:21.221Z,,,,
74ac00a3-f786-4be1-a927-81b8c45b4738,42111679011,SHOP_CREDIT,-254.89,iFood,,,,2026-07-22T00:55:48.421Z,,,,
74bf330e-be27-47f3-8885-8b38816c3cc2,84823321987,SHOP_CREDIT,-249.72,Magazine Luiza,,,,2026-07-17T16:09:47.788Z,,,,
74d4602d-f661-413e-9858-8058287e1b09,34272175349,SHOP_CREDIT,-312.64,iFood,,,,2026-07-22T16:09:48.612Z,,,,
7576c1e6-8c6c-4aea-bb01-1ece80f65434,44444444444,SHOP_CREDIT,-297.87,Spotify,,,,2026-07-26T00:55:48.007Z,,,,
758d7d7b-1192-47a7-a7b1-890baddc0b59,85246671844,SHOP_CREDIT,-189.62,Uber,,,,2026-07-17T16:09:51.023Z,,,,
759de507-82d5-41fe-bbac-9a77e5dbe965,18956389652,SHOP_CREDIT,-172.13,Netflix,,,,2026-07-24T00:55:48.449Z,,,,
75c54962-d0e4-4834-b866-8ebeadea9da5,76671725950,SHOP_CREDIT,-91.61,Posto Shell,,,,2026-07-17T16:09:47.744Z,,,,
7605aebc-b1f6-4a28-9861-4a0a0af15168,11111111111,REFUND,1774.50,Estorno: MERCADO LIVRE (Original: ee0af3e5-472c-4984-b0c4-09578635ad18),,,,2026-07-20T17:55:15.402Z,,,,
760b1113-1508-41a8-b1a3-8a24cc6063e4,77355277308,SHOP_CREDIT,-109.49,Farmacia Pague Menos,,,,2026-07-19T00:55:44.456Z,,,,
76357b90-1b69-4129-8f51-25e44496a39d,49768246758,SHOP_CREDIT,-307.33,Mercado Livre,,,,2026-08-13T02:42:24.588Z,,,,
766b7f26-821c-4a88-8eb1-62560e8cce9a,48318883543,SHOP_CREDIT,-1290.29,iFood,,,,2026-07-03T18:00:00.000Z,,,,
76aa2f04-b829-4a13-b062-d095d5ac68d5,12310012300,SHOP_CREDIT,-860.19,Magazine Luiza,,,,2026-06-28T18:00:00.000Z,,,,
76c00040-25f2-41e8-a8cb-b188143aaf33,12345678909,SHOP_CREDIT,-267.54,Mercado Livre,,,,2026-07-20T00:55:45.652Z,,,,
76ded5dc-0ce3-4400-bc7f-d977fea6720f,65451936372,SHOP_CREDIT,-115.45,Spotify,,,,2026-07-19T00:55:47.284Z,,,,
775f4e16-451b-4913-8aa4-d7a0fb24a5d3,99999999999,SHOP_CREDIT,-1290.29,Amazon BR,,,,2026-06-30T18:00:00.000Z,,,,
77c08e65-212d-41e9-b17c-b7f648581af2,92454501635,SHOP_CREDIT,-206.67,Uber,,,,2026-07-25T00:55:49.206Z,,,,
77e474fb-23d2-40c2-9f4e-1530c95cd466,65184684166,SHOP_CREDIT,-332.96,Magazine Luiza,,,,2026-07-24T16:09:49.654Z,,,,
7819c51c-a850-4f07-853a-aa12d63ac900,88339779788,SHOP_CREDIT,-229.25,Amazon BR,,,,2026-07-19T00:55:45.860Z,,,,
78924938-4852-4b3e-802a-46be7f4aaa2e,27646660477,SHOP_CREDIT,-1290.29,Spotify,,,,2026-06-25T18:00:00.000Z,,,,
78c35bd0-71db-45f0-b92b-f183014afede,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-16T17:20:48.580Z,,,,
7917cd28-cdc6-45f9-afb1-70f8599d6799,98765432100,SHOP_CREDIT,-234.14,Uber,,,,2026-07-22T00:55:47.871Z,,,,
79280a4f-46b6-4f00-9bdb-470acdbb7a52,68737946439,SHOP_CREDIT,-1720.38,Farmacia Pague Menos,,,,2026-07-01T18:00:00.000Z,,,,
793025ce-78d6-48d7-9748-a0aa8ca7e658,96873928860,SHOP_CREDIT,-236.47,Magazine Luiza,,,,2026-08-02T01:39:36.139Z,,,,
79d9de14-8737-46aa-a67b-69e6bff5dc14,20092389589,SHOP_CREDIT,-1720.38,Mercado Livre,,,,2026-07-21T18:00:00.000Z,,,,
79ef933b-8dd3-49c7-bb7c-ffb27d064e92,12310012300,SHOP_DEBIT,-18.00,Teste contrato novo send,,,,2026-08-08T01:19:24.368Z,,,,
7a0912ee-d30b-4c11-ad56-acf1da10a276,18956389652,SHOP_CREDIT,-286.01,Netflix,,,,2026-07-24T16:09:50.598Z,,,,
7a6c5940-f87a-4ded-81e4-11855519a329,12923841310,SHOP_CREDIT,-860.19,Amazon BR,,,,2026-07-18T18:00:00.000Z,,,,
7a80d426-cd35-47b4-b9b1-654ebeeb4434,11879646706,SHOP_CREDIT,-2400.00,SmathFone ,,,,2026-08-14T01:10:54.728Z,,,,
7ad6897e-855c-4eb6-bb8f-11c0c19252ae,53281863159,SHOP_CREDIT,-165.26,Uber,,,,2026-07-25T00:55:43.821Z,,,,
7b7e7814-c1d6-4297-8930-d69aaa33986c,12310012300,SUBSCRIPTION,-49.90,Plano Premium Recorrente,,,,2026-08-15T06:00:07.351Z,,,,
7bb59e1d-0b95-41e4-9192-f1a2d77fc8df,24662236606,SHOP_CREDIT,-107.09,Mercado Livre,,,,2026-07-26T00:55:43.981Z,,,,
7bbb295a-787b-4456-83d7-9bc5f7ef7570,37810513150,SHOP_CREDIT,-860.19,Amazon BR,,,,2026-06-28T18:00:00.000Z,,,,
7c5ad0c3-4b73-4a66-9f89-9334099593c6,37810513150,SHOP_CREDIT,-225.84,Posto Shell,,,,2026-07-22T16:09:47.882Z,,,,
