id,full_name,cpf,email,balance,pix_daily_limit,is_blocked,role,created_at,updated_at,username,profile_description,show_stories_popup,credit_card_due_date,credit_card_invoice_due_date,credit_card_available_limit,credit_card_total_limit,credit_card_points_balance,credit_card_is_blocked,account_status,days_overdue,credit_card_due_day,invoice_last_closed_date,login_attempts,card_expiry,card_delivery_status,card_is_activated,profile_message,birth_date,age,has_tutor,tutor_name,tutor_cpf,tutor_relationship,country_origin,address_cep,address_street,address_number,address_complement,address_neighborhood,address_city,address_state,card_brand,card_due_day,overdue_status
b291371d-de89-4e08-b574-cd8e7c537aa1,Beatriz Franco,90917191782,Beatriz.Franco17@yahoo.com,2000.00,2000.00,false,customer,2026-07-04T06:03:48.213Z,2026-08-20T03:00:02.621Z,,,true,,2026-09-15T18:00:00.000Z,3533.01,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
b2f5193b-bd1d-44c9-92b0-db7946a5923b,Sophie Schmidt,15803041416,sophieschmidt@fintech.com,977.93,1189.24,false,user,2026-08-09T01:55:31.615Z,2026-08-09T01:55:31.724Z,,,true,,2026-09-15T18:00:00.000Z,3546.10,4248.66,0,false,adimplente,0,15,,0,,manufacturing,false,,1987-04-19T03:00:00.000Z,39,false,,,,Alemanha,10117,Kaufingerstrasse,511,,Altstadt,Berlim,Berlim,HIPERCARD,15,EM_DIA
b3ec712d-0d99-4186-9e9c-838eeb4632bf,Eudoxie Pons,60107482754,Eudoxie_Pons@yahoo.fr,2000.00,2000.00,false,customer,2026-07-21T15:00:53.353Z,2026-08-20T03:00:05.512Z,,,true,,2026-09-15T18:00:00.000Z,3245.21,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 21/07/2026, 12:00 UTC. Validade: 07/31, CVV: 754",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
b619cb90-d098-462f-8693-5b1a578942ec,Joaquin Gonzalez,18642038977,joaquingonzalez@fintech.com,3035.55,5198.48,false,user,2026-08-17T00:32:41.258Z,2026-08-20T03:00:05.586Z,,,true,,2026-09-20T18:00:00.000Z,4077.01,8522.63,0,false,inadimplente,19,20,,0,,unlocked,true,,1954-07-14T03:00:00.000Z,72,false,,,,Argentina,C1043,Avenida 9 de Julio,831,,Palermo,Buenos Aires,CABA,MASTERCARD,20,EM_ATRASO_30D
b761180a-90b9-4bde-a4b8-9844036b4de4,Hanako Watanabe,76782744325,hanakowatanabe@fintech.com,5305.35,3248.00,false,user,2026-08-01T05:39:20.140Z,2026-08-20T03:00:04.396Z,,,true,,2026-09-25T21:00:00.000Z,0.00,4402.96,0,false,inadimplente,35,25,,0,,manufacturing,false,,1998-02-05T02:00:00.000Z,28,false,,,,Japão,100-0005,Rua Ginza Chuo,212,,Shinjuku,Toquio,Quioto,VISA,25,EM_ATRASO_30D
b76cd4cf-e5da-4982-a76c-97a2aadc58bd,Boniface Gauthier,21005484686,Boniface.Gauthier4@yahoo.fr,2000.00,2000.00,false,customer,2026-08-01T04:12:16.805Z,2026-08-11T03:20:20.515Z,,,true,,2026-09-10T21:00:00.000Z,5000.00,5000.00,0,false,adimplente,0,10,,0,07/31,manufacturing,false,"Cartão em produção. Criado em 01/08/2026, 01:12 UTC. Validade: 07/31, CVV: 686",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_DIA
bc2ee8e0-0b45-462a-966b-f90d40fad385,Martim Costa,02915062919,martimcosta@fintech.com,2913.49,1155.26,false,user,2026-07-30T02:49:02.082Z,2026-08-14T00:31:14.787Z,,,true,,2026-09-20T21:00:00.000Z,4279.70,5062.37,0,false,adimplente,0,20,,0,,manufacturing,false,,1968-02-04T02:00:00.000Z,58,false,,,,Portugal,4000-442,Rua de Santa Catarina,318,,Santo Ildefonso,Lisboa,Porto,ELO,20,EM_DIA
bd844c73-45f7-4d50-878a-90be9dd8fc70,Teste Carga Retroativa,12310012300,teste.retroativa@email.com,8438.40,1000.00,false,admin,2026-07-28T01:48:39.614Z,2026-08-20T03:00:01.754Z,,,true,,2026-09-10T21:00:00.000Z,5000.00,5000.00,0,false,inadimplente,39,10,,0,,unlocked,true,,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
c03a6d3f-4245-4199-bce9-9bbb8ee868e8,Alice Albuquerque,18011225638,Heather63@gmail.com,2000.00,2000.00,false,customer,2026-07-04T05:55:53.434Z,2026-08-20T03:00:00.802Z,,,true,,2026-09-15T18:00:00.000Z,3706.15,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
c3c005ae-46bd-49eb-ba43-2eee834d0924,Rebeca Moreira,51243235758,Isadora52@bol.com.br,2000.00,2000.00,false,customer,2026-07-04T05:45:31.742Z,2026-08-20T03:00:04.606Z,,,true,,2026-09-15T18:00:00.000Z,3405.85,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
c55fdcff-bc7c-452b-9db9-fa1b26494a92,Valentina Rodriguez,46945365409,valentinarodriguez@fintech.com,11627.15,4293.37,false,user,2026-07-30T02:48:47.340Z,2026-08-20T03:00:01.471Z,,,true,,2026-09-05T21:00:00.000Z,19109.63,19629.14,0,false,inadimplente,15,5,,0,,unlocked,true,,2007-10-28T02:00:00.000Z,19,false,,,,Argentina,C1043,Avenida 9 de Julio,785,,San Telmo,Buenos Aires,Cordoba,VISA,5,EM_ATRASO_15D
ca7af10c-dd59-4fb4-892b-2cb8f7c64c2b,Haewon Jung,93544490340,haewonjung@fintech.com,5744.79,3700.65,false,user,2026-07-31T04:27:22.069Z,2026-08-20T03:00:02.498Z,,,true,,2026-09-15T21:00:00.000Z,7918.79,8652.49,0,false,inadimplente,5,15,,0,,unlocked,true,,2002-01-15T02:00:00.000Z,24,false,,,,Coreia do Sul,06164,Avenida Jong-ro,840,,Seocho,Seul,Seul,ELO,15,EM_ATRASO_7D
cb9acbef-385b-4cc6-8583-9efcdf44daa6,Lane Larkin,24930613945,Luz_Quitzon@yahoo.com,2000.00,2000.00,false,customer,2026-07-04T05:51:32.109Z,2026-08-20T03:00:01.657Z,,,true,,2026-09-15T18:00:00.000Z,284.02,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
custom-33333333333,Daniel Costa,33333333333,daniel@example.com,1500.00,2000.00,false,user,2026-06-28T04:37:14.941Z,2026-08-20T03:00:04.104Z,,,true,08/30,2026-09-15T07:58:07.514Z,639.09,5000.00,0,false,inadimplente,36,15,,0,06/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
d1155d16-0f76-4f54-a482-f58810d480d7,Camille Martin,82499572612,camillemartin@fintech.com,10207.39,4200.18,false,user,2026-07-23T04:24:40.477Z,2026-08-20T03:00:03.586Z,,,true,,2026-09-15T18:00:00.000Z,12411.28,13749.29,0,false,inadimplente,10,15,,0,,unlocked,true,,1957-01-16T03:00:00.000Z,69,false,,,,França,13001,Boulevard Saint-Germain,776,,6eme Arrondissement,Marselha,Ile-de-France,AMEX,15,EM_ATRASO_15D
d2a54aa0-5ba8-4659-a202-1e3c15b4896f,William Robert Miller,29910306743,williamrobertmiller@fintech.com,10406.83,1358.55,false,user,2026-08-04T18:15:42.675Z,2026-08-04T18:15:42.748Z,,,true,,2026-09-10T18:00:00.000Z,6884.60,7608.38,0,false,adimplente,0,10,,0,,manufacturing,false,,1951-01-12T02:00:00.000Z,75,false,,,,Estados Unidos,90028,Broadway Street,485,,South Beach,San Francisco,IL,ELO,10,EM_DIA
d33cc0d7-368a-4269-90f3-4116140431ab,Seoyun Lee,08025476561,seoyunlee@fintech.com,12510.46,5531.85,false,user,2026-08-15T00:45:46.435Z,2026-08-20T03:00:00.561Z,,,true,,2026-09-05T18:00:00.000Z,2077.73,6392.70,0,false,inadimplente,21,5,,0,,manufacturing,false,,1988-12-14T02:00:00.000Z,38,false,,,,Coreia do Sul,03154,Rua Teheran-ro,724,,Seocho,Busan,Seul,AMEX,5,EM_ATRASO_30D
d85b579f-02bc-4327-b651-2aba03f1befb,Jiwoo Park,41750109719,jiwoopark@fintech.com,5972.53,2723.40,false,user,2026-08-17T00:10:27.754Z,2026-08-20T03:00:01.132Z,,,true,,2026-09-20T18:00:00.000Z,13059.87,17482.26,0,false,inadimplente,19,20,,0,,unlocked,true,,1996-08-26T03:00:00.000Z,30,false,,,,Coreia do Sul,48094,Rua Teheran-ro,327,,Gangnam,Seul,Seul,MASTERCARD,20,EM_ATRASO_30D
da0870b6-968c-40c4-b3fa-cde44f5e149f,Aoi Yamamoto,89331225245,aoiyamamoto@fintech.com,639.69,1200.00,false,user,2026-08-01T05:38:42.804Z,2026-08-19T00:27:21.195Z,,,true,,2026-09-25T21:00:00.000Z,7107.28,7669.31,0,false,adimplente,0,25,,0,,manufacturing,false,,1951-10-19T03:00:00.000Z,75,false,,,,Japão,100-0005,Rua Ginza Chuo,440,,Shinjuku,Toquio,Toquio,ELO,25,EM_DIA
da5dac40-907d-4d43-b2cb-54a3f5fcf129,Rafael Moreira,42975897884,Marcelo_Santos52@live.com,2000.00,2000.00,false,customer,2026-07-04T05:46:27.071Z,2026-08-20T03:00:02.367Z,,,true,,2026-09-15T18:00:00.000Z,3546.71,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
dff7e2b1-d1a7-4c38-bf1c-9980dde64e0f,Isidore Morin,26775244657,Isidore_Morin85@yahoo.fr,2000.00,2000.00,false,customer,2026-07-20T17:28:24.032Z,2026-08-20T03:00:03.054Z,,,true,,2026-09-15T18:00:00.000Z,100.77,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 14:28 UTC. Validade: 07/31, CVV: 657",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
e3993ee2-b91b-4194-88e3-416eb44c1b68,Leonardo Bianchi,89287038082,leonardobianchi@fintech.com,2118.55,3447.65,false,user,2026-08-15T00:45:17.348Z,2026-08-15T00:45:17.413Z,,,true,,2026-09-25T18:00:00.000Z,1451.71,2164.63,0,false,adimplente,0,25,,0,,manufacturing,false,,1991-05-27T03:00:00.000Z,35,false,,,,Itália,00186,Via del Corso,824,,Chiaia,Roma,Campania,MASTERCARD,25,EM_DIA
e484af8a-f10c-48cd-9d13-a74b30ab778e,Ira Morar,57673944623,Mireille.Toy65@yahoo.com,2000.00,2000.00,false,customer,2026-07-04T05:49:09.107Z,2026-08-20T03:00:04.312Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
e56da2a3-5221-456f-bedf-88a9b90cbbfe,Raymonde Bernard,76671725950,Raymonde.Bernard@gmail.com,2000.00,2000.00,false,customer,2026-07-22T04:03:30.519Z,2026-08-20T03:00:03.362Z,,,true,,2026-09-15T18:00:00.000Z,200.06,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 01:03 UTC. Validade: 07/31, CVV: 950",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
e58c913c-d6b1-46f0-9be8-1e8d983b9087,Brunehilde Gaillard,27646660477,Brunehilde.Gaillard98@hotmail.fr,2000.00,2000.00,false,customer,2026-07-22T03:59:49.584Z,2026-08-20T03:00:04.351Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 00:59 UTC. Validade: 07/31, CVV: 477",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
ead61511-bc5f-47eb-b93f-38a407438d9b,Lucas Laurent,80535757654,lucaslaurent@fintech.com,1852.28,3983.43,false,user,2026-07-30T02:50:22.762Z,2026-08-15T16:38:06.706Z,,,true,,2026-09-05T21:00:00.000Z,5000.00,5000.00,0,false,adimplente,0,5,,0,,unlocked,true,,1993-06-07T03:00:00.000Z,33,false,,,,França,75006,Boulevard Saint-Germain,241,,Vieux-Port,Paris,Ile-de-France,HIPERCARD,5,EM_DIA
ec60ce8a-7ebd-4a6a-bab7-16ef22fbeb78,Rafael Xavier,76726514039,Michelle_Schmeler@yahoo.com,2000.00,2000.00,false,customer,2026-07-04T05:57:12.505Z,2026-08-20T03:00:01.224Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,Cartão de Crédito em Produção,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
f13212f1-2c6a-4f91-aef6-939f41498d60,Cliente Amex Vip,66655544433,cliente.amexvip@fintech.com,25000.00,10000.00,false,user,2026-07-23T04:41:42.907Z,2026-08-20T03:00:01.900Z,,,true,,2026-09-15T18:00:00.000Z,49289.70,50000.00,0,false,inadimplente,10,15,,0,,manufacturing,false,,1988-11-25T02:00:00.000Z,38,false,,,,Estados Unidos,,,,,,,,AMEX,10,EM_ATRASO_15D
f4237e6f-eb84-427b-830a-c68e50e212f1,Archambaud Remy,64866656883,Archambaud_Remy@gmail.com,2000.00,2000.00,false,customer,2026-07-21T00:25:57.679Z,2026-08-20T03:00:02.983Z,,,true,,2026-09-15T18:00:00.000Z,0.00,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 21:25 UTC. Validade: 07/31, CVV: 883",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
f436b338-f25b-496c-9f96-f2baa6f431af,Joao Pedro Silva,01086796160,joaopedrosilva@fintech.com,12333.89,5784.92,false,user,2026-08-17T00:11:45.730Z,2026-08-17T00:11:45.794Z,,,true,,2026-09-05T18:00:00.000Z,1408.64,2149.68,0,false,adimplente,0,5,,0,,unlocked,true,,1957-11-01T03:00:00.000Z,69,false,,,,Portugal,4000-064,Avenida da Liberdade,254,,Santo Ildefonso,Porto,Lisboa,AMEX,5,EM_DIA
f63e259f-b7ec-47ee-afcf-1afbec732cdc,Ernest Dumont,45116448614,Ernest_Dumont98@hotmail.fr,2000.00,2000.00,false,customer,2026-07-19T03:35:51.080Z,2026-08-20T03:00:05.688Z,,,true,,2026-09-15T18:00:00.000Z,3170.89,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 19/07/2026, 00:35 UTC. Validade: 07/31, CVV: 614",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
fa3764bf-4945-41c9-bb77-6cfbaf497cb8,Acanthe Vidal,27234768980,Acanthe.Vidal@gmail.com,2000.00,2000.00,false,customer,2026-07-23T02:15:46.946Z,2026-08-20T03:00:05.472Z,,,true,,2026-09-15T18:00:00.000Z,3989.73,5000.00,0,false,inadimplente,10,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 22/07/2026, 23:15 UTC. Validade: 07/31, CVV: 980",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_15D
fbd438a2-e7ed-40c4-b873-566f583beee0,Émile Clement,28818393472,Emile_Clement@gmail.com,2000.00,2000.00,false,customer,2026-07-20T04:52:25.103Z,2026-08-20T03:00:02.820Z,,,true,,2026-09-15T18:00:00.000Z,29.37,5000.00,0,false,inadimplente,41,15,,0,07/31,unlocked,true,"Cartão em produção. Criado em 20/07/2026, 01:52 UTC. Validade: 07/31, CVV: 472",,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_ATRASO_30D
seed-44444444444,Fernanda Lima,44444444444,fernanda@example.com,15783.82,2000.00,false,user,2026-07-24T04:02:40.065Z,2026-08-20T15:13:28.301Z,,,true,,2026-09-15T10:58:07.704Z,10000.00,15000.00,0,false,adimplente,0,15,,0,,unlocked,true,,,,false,,,,Brasil,,,,,,,,MASTERCARD,10,EM_DIA
